ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
6736,variation,,"3 Ply Silky Rayon Yarn - Red Bull",1,0,visible,,,,,none,parent,1,15,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_silky_rayon_yarn_red_bull.jpg,,,id:2260,,,,,,3,Color,"Red Bull",,0,,,,
6735,variation,,"3 Ply Silky Rayon Yarn - Dark Berry",1,0,visible,,,,,none,parent,1,13,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_silky_rayon_yarn_dark_berry.jpg,,,id:2260,,,,,,2,Color,"Dark Berry",,0,,,,
6734,variation,,"3 Ply Silky Rayon Yarn - Light Berry",1,0,visible,,,,,none,parent,1,20,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_silky_rayon_yarn_light_berry.jpg,,,id:2260,,,,,,1,Color,"Light Berry",,0,,,,
6711,variation,,"3 Ply Silky Rayon Yarn - Royal",1,0,visible,,,,,none,,1,1,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_silky_rayon_yarn_royal.jpg,,,id:2260,,,,,,7,Color,Royal,,0,,,,
6710,variation,,"3 Ply Silky Rayon Yarn - Jade",1,0,visible,,,,,none,,1,19,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_silky_rayon_yarn_jade.jpg,,,id:2260,,,,,,6,Color,Jade,,0,,,,
6055,variation,,"Wool Crepe Yarn - Hot Pink",1,0,visible,,,,,taxable,,1,10,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/wool_crepe_hot_pink.jpg,,,id:1739,,,,,,19,Color,"Hot Pink",,0,,,,
6054,variation,,"Wool Crepe Yarn - Inca Sky",1,0,visible,,,,,taxable,,1,14,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/wool_crepe_inca_sky.jpg,,,id:1739,,,,,,18,Color,"Inca Sky",,0,,,,
6050,variation,,"Wool Crepe Yarn - Plum",1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2018/11/plum.jpg,,,id:1739,,,,,,17,Color,Plum,,0,,,,
5686,variation,,"Duet Yarns - Snow (100 gram)",1,0,visible,,,,,taxable,,1,25,,0,0,,,,,0,,11.99,21.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/12/duet_yarns_snow.jpg,,,id:5605,,,,,,9,Color,"Snow (100 gram)",,0,,,,
5685,variation,,"Duet Yarns - Rose Quartz (100 gram)",1,0,visible,,,,,taxable,,1,10,,0,0,,,,,0,,11.99,21.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_rose_quartz.jpg,,,id:5605,,,,,,8,Color,"Rose Quartz (100 gram)",,0,,,,
5684,variation,,"Duet Yarns - Peridot (100 gram)",1,0,visible,,,,,taxable,,1,25,,0,0,,,,,0,,11.99,21.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_peridot.jpg,,,id:5605,,,,,,7,Color,"Peridot (100 gram)",,0,,,,
5683,variation,,"Duet Yarns - Peridot (50 gram)",1,0,visible,,,,,taxable,,1,24,,0,0,,,,,0,,6.99,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_peridot.jpg,,,id:5605,,,,,,6,Color,"Peridot (50 gram)",,0,,,,
5682,variation,,"Duet Yarns - Pearl (100 gram)",1,0,visible,,,,,taxable,,1,25,,0,0,,,,,0,,11.99,21.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/DuetYarn_Natural.jpg,,,id:5605,,,,,,5,Color,"Pearl (100 gram)",,0,,,,
5681,variation,,"Duet Yarns - Lavender (50 gram)",1,0,visible,,,,,taxable,,1,15,,0,0,,,,,0,,6.99,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_lavender.jpg,,,id:5605,,,,,,4,Color,"Lavender (50 gram)",,0,,,,
5680,variation,,"Duet Yarns - Jade (100 gram)",1,0,visible,,,,,taxable,,1,14,,0,0,,,,,0,,11.99,21.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_jade.jpg,,,id:5605,,,,,,3,Color,"Jade (100 gram)",,0,,,,
5679,variation,,"Duet Yarns - Garnet (50 gram)",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,6.99,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_garnet.jpg,,,id:5605,,,,,,2,Color,"Garnet (50 gram)",,0,,,,
5668,variation,,"Duet Yarns - Citrine (50 gram)",1,0,visible,,,,,taxable,,1,10,,0,0,,,,,0,,6.99,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/12/duet_citrine.jpg,,,id:5605,,,,,,1,Color,"Citrine (50 gram)",,0,,,,
5600,variation,,"Wool Crepe Yarn - Champagne",1,0,visible,,,,,taxable,,1,9,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/wool_crepe_champagne.jpg,,,id:1739,,,,,,16,Color,Champagne,,0,,,,
5179,variation,,"Monotone Wrapped Cotton/Rayon/Poly Yarn - Confetti",1,0,visible,,,,,none,parent,1,5,,0,0,,,,,0,,14.99,28.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/11/Confetti-Orange-scaled.jpg,,,id:2577,,,,,,2,Color,Confetti,,0,,,,
3688,variation,,"Rayon Boucle Yarn 3792 - Lychee",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,15.99,36,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/04/rayon_boucle_3792_lychee-rotated.jpg,,,id:3680,,,,,,18,Color,Lychee,,0,,,,
3686,variation,,"Rayon Boucle Yarn 3792 - Strawberry",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,15.99,36,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/04/Red-Boucle.jpg,,,id:3680,,,,,,17,Color,Strawberry,,0,,,,
3633,variation,,"Rayon Chenille Yarn 1300 ypp - Dark Purple, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,13,,0,0,,,,,1,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/03/RayonChenille1300YPP_DarkPurple_Select-scaled.jpg,,,id:1946,,,,,,19,Color,"Dark Purple",,0,Weight,"0.7-0.9 lbs per cone",,0
3631,variation,,"Rayon Chenille Yarn 1300 ypp - Burgundy, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,14,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/03/Burgundy_Chenille.jpg,,,id:1946,,,,,,18,Color,Burgundy,,0,Weight,"0.7-0.9 lbs per cone",,0
3514,variation,,"Metallic Tape Yarn - Red",1,0,visible,,,,,taxable,parent,1,16,,0,0,,,,,0,,15.99,30.00,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/03/red_metallictape.jpg,,,id:3512,,,,,,1,Color,Red,,0,,,,
3443,variation,,"Duo Tone Rayon Yarn - Charcoal, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,3,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/02/Charcoal-Rayon300-300.jpg,,,id:2698,,,,,,11,Color,Charcoal,,0,weight,"1.0-1.2 lbs per cone",,0
3414,variation,,"Wool Crepe Yarn - Scarlet",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/Scarlet-creep.jpg,,,id:1739,,,,,,15,Color,Scarlet,,0,,,,
3382,variation,,"Florafil Yarn Super Soft Cotton | Worsted - Brown Galingale",1,0,visible,,,,,none,,0,0,,0,0,,,,,0,,10,20,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/florafil_browngalingale.jpg,,,id:1058,,,,,,1,Color,"Brown Galingale",,0,,,,
3312,variation,,"Wool Crepe Yarn - Dark Purple",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/02/Dark-Purple1.jpg,,,id:1739,,,,,,14,Color,"Dark Purple",,0,,,,
3289,variation,,"Rayon Chenille Yarn 1300 ypp - Soft Rose, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,7,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1530.jpg,,,id:1946,,,,,,17,Color,"Soft Rose",,0,Weight,"0.7-0.9 lbs per cone",,0
3273,variation,,"3 Ply Silky Rayon Yarn - Bright Cooper",1,0,visible,,,,,none,parent,0,0,,0,0,,,,,0,,12.95,24.90,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1553.jpg,,,id:2260,,,,,,5,Color,"Bright Cooper",,0,,,,
3083,variation,,"Wayfarer Yarn - Rose Garden",1,0,visible,,,,,taxable,,1,15,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2018/11/rosegarden-330x330.jpg,,,id:1987,,,,,,21,Color,"Rose Garden",,0,,,,
3082,variation,,"Wayfarer Yarn - Briny Deep",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/11/brinydeep.jpg,,,id:1987,,,,,,4,Color,"Briny Deep",,0,,,,
2929,variation,,"Duo Tone Rayon Yarn - Pearl, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,,1,13,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/duo_tone_pearl-rotated.jpg,,,id:2698,,,,,,10,Color,Pearl,,0,weight,"0.7-0.9 lbs per cone",,0
2700,variation,,"Duo Tone Rayon Yarn - Aqua, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,13,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/06/DSCN2045.jpg,,,id:2698,,,,,,8,Color,Aqua,,0,weight,"1.0-1.2 lbs per cone",,0
2701,variation,,"Duo Tone Rayon Yarn - Celadon, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,9,,0,0,,,,,0,,14.99,30,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/06/DSCN2047.jpg,,,id:2698,,,,,,9,Color,Celadon,,0,weight,"0.7-0.9 lbs per cone",,0
2624,variation,,"Florafil Shimmer Yarn - Blue Hyacinth",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/shimmerbluehya.jpg,,,id:1572,,,,,,4,Color,"Blue Hyacinth",,0,,,,
2580,variation,,"Monotone Wrapped Cotton/Rayon/Poly Yarn - Black & White",1,0,visible,,,,,none,parent,0,0,,0,0,,,,,0,,14.99,26,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/blk-wht.jpg,,,id:2577,,,,,,1,Color,"Black & White",,0,,,,
2558,variation,,"Wool Crepe Yarn - Lavender",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/wool_crepe_lavender-1-rotated.jpg,,,id:1739,,,,,,5,Color,Lavender,,0,,,,
2559,variation,,"Wool Crepe Yarn - Australian White",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/woolcrepe_natural.jpg,,,id:1739,,,,,,6,Color,"Australian White",,0,,,,
2560,variation,,"Wool Crepe Yarn - Tan",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/Tan-creep.jpg,,,id:1739,,,,,,1,Color,Tan,,0,,,,
2524,variation,,"Wool Crepe Yarn - Burgundy",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/Burgundy-creep1.jpg,,,id:1739,,,,,,7,Color,Burgundy,,0,,,,
2526,variation,,"Wool Crepe Yarn - Lemonade",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/lemonade.jpg,,,id:1739,,,,,,8,Color,Lemonade,,0,,,,
2527,variation,,"Wool Crepe Yarn - Kelly Green",1,0,visible,,,,,taxable,parent,1,16,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/Green-creep.jpg,,,id:1739,,,,,,9,Color,"Kelly Green",,0,,,,
2530,variation,,"Wool Crepe Yarn - Navy",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/navy.jpg,,,id:1739,,,,,,10,Color,Navy,,0,,,,
2532,variation,,"Wool Crepe Yarn - Black",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/black.jpg,,,id:1739,,,,,,11,Color,Black,,0,,,,
2520,variation,,"Florafil Shimmer Yarn - Begonia",1,0,visible,,,,,taxable,,1,13,,0,0,,11,3,3,0,,,13.80,,,Skeins,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/begonia.jpg,,,id:1572,,,,,,6,Color,Begonia,,0,,,,
2521,variation,,"Florafil Shimmer Yarn - Lavender",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,13.80,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/lavender.jpg,,,id:1572,,,,,,10,Color,Lavender,,0,,,,
2517,variation,,"Florafil Super Soft Cotton Yarn | Bulky - Marigold",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,12.8,,,Skeins,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/marigold.jpg,,,id:1085,,,,,,7,Color,Marigold,,0,,,,
2506,variation,,"Wayfarer Yarn - Distant Hills",1,0,visible,,,,,taxable,parent,1,11,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/distanthills.jpg,,,id:1987,,,,,,19,Color,"Distant Hills",,0,,,,
2507,variation,,"Wayfarer Yarn - Bordeaux",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/05/bordeaux.jpg,,,id:1987,,,,,,20,Color,Bordeaux,,0,,,,
2384,variation,,"Super Soft Worsted Cotton Yarn - Natural",1,0,visible,,,,,none,parent,1,7,,0,0,,,,,0,,14.99,30,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/03/DSCN1736.jpg,,,id:2382,,,,,,10,Color,Natural,,0,,,,
2265,variation,,"Rayon Chenille Yarn 1300 ypp - Silver, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1522.jpg,,,id:1946,,,,,,14,Color,Silver,,0,Weight,"0.7-0.9 lbs per cone",,0
2266,variation,,"Rayon Chenille Yarn 1300 ypp - Pale Artichoke, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,0,0,,0,0,,,,,0,,14.99,29.00,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1518.jpg,,,id:1946,,,,,,15,Color,"Pale Artichoke",,0,Weight,"0.7-0.9 lbs per cone",,0
2267,variation,,"Rayon Chenille Yarn 1300 ypp - Cream, 1-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,11,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2018/10/cream-scaled.jpg,,,id:1946,,,,,,16,Color,Cream,,0,Weight,"1-1.2 lbs per cone",,0
2245,variation,,"Wool Crepe Yarn - Pompeii",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1511.jpg,,,id:1739,,,,,,4,Color,Pompeii,,0,,,,
2248,variation,,"Wool Crepe Yarn - Blossom",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1509.jpg,,,id:1739,,,,,,12,Color,Blossom,,0,,,,
2249,variation,,"Wool Crepe Yarn - Dark Turquoise",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,14.95,34.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2014/01/DSCN1513.jpg,,,id:1739,,,,,,13,Color,"Dark Turquoise",,0,,,,
2015,variation,,"Wayfarer Yarn - Prairie",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/prairie.jpg,,,id:1987,,,,,,15,Color,Prairie,,0,,,,
2016,variation,,"Wayfarer Yarn - Camp Fire",1,0,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/campfire.jpg,,,id:1987,,,,,,16,Color,"Camp Fire",,0,,,,
2006,variation,,"Wayfarer Yarn - Sand Dune",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/sanddune.jpg,,,id:1987,,,,,,6,Color,"Sand Dune",,0,,,,
2017,variation,,"Wayfarer Yarn - Cranberry Harvest",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/cranberryharvest.jpg,,,id:1987,,,,,,17,Color,"Cranberry Harvest",,0,,,,
2007,variation,,"Wayfarer Yarn - Mud Puddle",1,0,visible,,,,,taxable,parent,1,14,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/mudpuddle.jpg,,,id:1987,,,,,,7,Color,"Mud Puddle",,0,,,,
2018,variation,,"Wayfarer Yarn - Coral Reef",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/coralreef.jpg,,,id:1987,,,,,,18,Color,"Coral Reef",,0,,,,
2008,variation,,"Wayfarer Yarn - Gravel",1,0,visible,,,,,taxable,parent,1,16,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/gravel.jpg,,,id:1987,,,,,,8,Color,Gravel,,0,,,,
2009,variation,,"Wayfarer Yarn - Iron Bridge",1,0,visible,,,,,taxable,parent,1,16,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/ironbridge.jpg,,,id:1987,,,,,,9,Color,"Iron Bridge",,0,,,,
2010,variation,,"Wayfarer Yarn - Hiking Trail",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/hikingtrail.jpg,,,id:1987,,,,,,10,Color,"Hiking Trail",,0,,,,
2011,variation,,"Wayfarer Yarn - Hot Spring",1,0,visible,,,,,taxable,parent,1,21,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/hotspring.jpg,,,id:1987,,,,,,11,Color,"Hot Spring",,0,,,,
2012,variation,,"Wayfarer Yarn - Harbor",1,0,visible,,,,,taxable,parent,1,32,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/harbor.jpg,,,id:1987,,,,,,12,Color,Harbor,,0,,,,
2013,variation,,"Wayfarer Yarn - Pine Forest",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/pineforest.jpg,,,id:1987,,,,,,13,Color,"Pine Forest",,0,,,,
2014,variation,,"Wayfarer Yarn - Meadow",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/meadow.jpg,,,id:1987,,,,,,14,Color,Meadow,,0,,,,
2005,variation,,"Wayfarer Yarn - Natural",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/12/natural.jpg,,,id:1987,,,,,,5,Color,Natural,,0,,,,
1947,variation,,"Rayon Chenille Yarn 1300 ypp - Black, 1-1.2 lbs per cone",1,0,visible,,,,,none,,1,25,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/11/1300yppblackchenille.jpg,,,id:1946,,,,,,13,Color,Black,,0,Weight,"1-1.2 lbs per cone",,0
1939,variation,,"Worsted Rayon Chenille Yarn - 550-ypp",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1831,,,,,,0,Size,550-ypp,,0,,,,
1940,variation,,"Worsted Rayon Chenille Yarn - 300-ypp",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1831,,,,,,0,Size,300-ypp,,0,,,,
1882,variation,,"American Lamb Yarn - Olive Jar",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1214.jpg,,,id:605,,,,,,2,Color,"Olive Jar",,0,,,,
1883,variation,,"American Lamb Yarn - Delft Blue",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1216.jpg,,,id:605,,,,,,3,Color,"Delft Blue",,0,,,,
1884,variation,,"American Lamb Yarn - Granite",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1209.jpg,,,id:605,,,,,,4,Color,Granite,,0,,,,
1885,variation,,"American Lamb Yarn - Pumpkin",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1211.jpg,,,id:605,,,,,,5,Color,Pumpkin,,0,,,,
1886,variation,,"American Lamb Yarn - Grape Juice",1,0,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1218.jpg,,,id:605,,,,,,6,Color,"Grape Juice",,0,,,,
1887,variation,,"American Lamb Yarn - Brownies",1,0,visible,,,,,taxable,parent,1,11,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/10/DSCN1207.jpg,,,id:605,,,,,,7,Color,Brownies,,0,,,,
1792,variation,,"Silver & Gold Metallic Yarn Spools - Silver",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,4.50,10,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/09/DSCN1102.jpg,,,id:1791,,,,,,1,Color,Silver,,0,,,,
1793,variation,,"Silver & Gold Metallic Yarn Spools - Gold",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,4.50,10,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/09/DSCN1096.jpg,,,id:1791,,,,,,2,Color,Gold,,0,,,,
1582,variation,127-R,"Florafil Shimmer Yarn - Brown Galingale",1,0,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_browngalingale.jpg,,,id:1572,,,,,,12,Color,"Brown Galingale",,0,,,,
1580,variation,114-R,"Florafil Shimmer Yarn - White Lily",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,13.80,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_whitelily.jpg,,,id:1572,,,,,,11,Color,"White Lily",,0,,,,
1573,variation,104-R,"Florafil Shimmer Yarn - Yellow Cinquefoil",1,0,visible,,,,,taxable,,1,10,,0,0,,11,3,3,0,,,13.8,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_yellowcinquefoil.jpg,,,id:1572,,,,,,7,Color,"Yellow Cinquefoil",,0,,,,
1574,variation,125-R,"Florafil Shimmer Yarn - Green Chrysanthemum",1,0,visible,,,,,taxable,,1,8,,0,0,,11,3,3,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_greenchrysanthemum.jpg,,,id:1572,,,,,,13,Color,"Green Chrysanthemum",,0,,,,
1575,variation,103-R,"Florafil Shimmer Yarn - Lady's Mantle",1,0,visible,,,,,taxable,,0,0,,0,0,,11,3,3,0,,,13.80,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_ladysmantle.jpg,,,id:1572,,,,,,8,Color,"Lady's Mantle",,0,,,,
1576,variation,120-R,"Florafil Shimmer Yarn - Red Hibiscus",1,0,visible,,,,,taxable,,0,0,,0,0,,11,3,3,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_redhibiscus.jpg,,,id:1572,,,,,,3,Color,"Red Hibiscus",,0,,,,
1577,variation,102-R,"Florafil Shimmer Yarn - Indian Paintbrush",1,0,visible,,,,,taxable,,1,17,,0,0,,11,3,3,0,,,13.80,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_indianpaintbrush.jpg,,,id:1572,,,,,,5,Color,"Indian Paintbrush",,0,,,,
1578,variation,105-R,"Florafil Shimmer Yarn - Blue Cornflower",1,0,visible,,,,,taxable,,1,47,,0,0,,11,3,3,0,,,13.8,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/shimmer_bluecornflower.jpg,,,id:1572,,,,,,9,Color,"Blue Cornflower",,0,,,,
1384,variation,,"Florafil Super Soft Cotton Yarn | Bulky - Navy Bellflower",1,0,visible,,,,,taxable,,0,0,,0,0,,11.5,4,4,0,,,12.80,,,Skeins,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/florafil_navybellflower.jpg,,,id:1085,,,,,,10,Color,"Navy Bellflower",,0,,,,
1383,variation,,"Florafil Super Soft Cotton Yarn | Bulky - White Lily",1,0,visible,,,,,taxable,,1,9,,0,0,,11.5,4,4,0,,,12.80,,,Skeins,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/florafil_whitelily.jpg,,,id:1085,,,,,,4,Color,"White Lily",,0,,,,
1088,variation,,"Florafil Super Soft Cotton Yarn | Bulky - Brown Galingale",1,0,visible,,,,,taxable,,1,18,,0,0,,11.5,4,4,0,,,14,,,,http://www.madeinamericayarns.com/wp-content/uploads/2013/08/florafil_browngalingale.jpg,,,id:1085,,,,,,19,Color,"Brown Galingale",,0,,,,
